"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","celltype","direction"
"GO:0034329","cell junction assembly","42/814","435/17758",4.46303656679023e-06,0.000758318023786272,0.000661975062530972,"Prkch/Bcl2/Gap43/Robo1/Grid2/Bcr/Peak1/Dnm3/Cntnap2/Rock2/Dlg4/Cdh4/Gsk3b/Ctnnd1/Adnp/Arhgap6/Pard3/Pcdh17/Reln/Pdlim5/Shank3/Akap5/Nlgn2/Lzts3/Vegfa/Mpp7/Clstn3/Slc25a46/Ptpn13/Smad7/Lhfpl4/Ntrk2/Rcc2/Nrxn2/Cntn5/Numbl/Itgb1bp1/Crk/Patj/Ptpn11/Pdpk1/Pkp2",42,"Excitatory neurons","Down"
"GO:0010563","negative regulation of phosphorus metabolic process","39/814","391/17758",4.52316092756175e-06,0.000758318023786272,0.000661975062530972,"Prkch/Slc8a3/Spred1/Spred2/Cnksr3/Prkcd/Rock2/Wnk1/Pcp4/Prkar1a/Ptpn5/Lrrk2/Gsk3b/Irs2/Adnp/Drd2/Kat2b/Ppp4r4/Spry2/Impact/Pard3/Dynll1/Dnaja1/Stk38/Ppp1r1b/Midn/Ptpn13/Deptor/Rgs2/Prkar2b/Ppp2r5d/Inpp5f/Smad7/Ctdsp2/Itgb1bp1/Plek/Camk2n1/Adora2a/Rabgef1",39,"Excitatory neurons","Down"
"GO:0045936","negative regulation of phosphate metabolic process","39/814","391/17758",4.52316092756175e-06,0.000758318023786272,0.000661975062530972,"Prkch/Slc8a3/Spred1/Spred2/Cnksr3/Prkcd/Rock2/Wnk1/Pcp4/Prkar1a/Ptpn5/Lrrk2/Gsk3b/Irs2/Adnp/Drd2/Kat2b/Ppp4r4/Spry2/Impact/Pard3/Dynll1/Dnaja1/Stk38/Ppp1r1b/Midn/Ptpn13/Deptor/Rgs2/Prkar2b/Ppp2r5d/Inpp5f/Smad7/Ctdsp2/Itgb1bp1/Plek/Camk2n1/Adora2a/Rabgef1",39,"Excitatory neurons","Down"
"GO:0050890","cognition","36/814","348/17758",4.6229183707803e-06,0.000758318023786272,0.000661975062530972,"Shc3/Foxp2/Slc8a3/Kmt2a/Grm4/Cntnap2/Slc6a1/Adra1b/Pde1b/Cacna1c/Ndrg4/St3gal4/Sgk1/Ube3a/Specc1/Rcan2/Adnp/Drd2/Ptprz1/Paip2/Reln/Gpr88/Jph4/Shank3/Shisa7/Ppp1r1b/Kcnab1/Clstn3/Hrh3/Prkar2b/Ntrk2/Nrxn2/Ap1s2/Shroom4/Ldlr/Camk2n1",36,"Excitatory neurons","Down"
"GO:0042326","negative regulation of phosphorylation","35/814","336/17758",5.36408878685081e-06,0.000836360620542361,0.00073010248565319,"Prkch/Slc8a3/Spred1/Spred2/Cnksr3/Prkcd/Wnk1/Pcp4/Prkar1a/Ptpn5/Lrrk2/Gsk3b/Irs2/Adnp/Drd2/Kat2b/Spry2/Impact/Pard3/Dynll1/Dnaja1/Stk38/Midn/Ptpn13/Deptor/Rgs2/Prkar2b/Ppp2r5d/Inpp5f/Smad7/Ctdsp2/Itgb1bp1/Camk2n1/Adora2a/Rabgef1",35,"Excitatory neurons","Down"
"GO:0050769","positive regulation of neurogenesis","33/814","308/17758",5.45032147084574e-06,0.000836360620542361,0.00073010248565319,"Prkch/Etv5/Robo1/Map3k13/Dnm1l/Dlg4/Cdh4/Sgk1/Gsk3b/Nin/Adnp/Drd2/Ptprz1/Rheb/Oprm1/Reln/Shank3/Cx3cl1/Akap5/Sox8/Vegfa/Serpine2/Caprin1/Ist1/Baiap2/Ntrk2/Jade2/Gli3/Dixdc1/Numbl/Smurf1/Rnf112/Spen",33,"Excitatory neurons","Down"
"GO:0032409","regulation of transporter activity","31/814","282/17758",6.18986658581818e-06,0.000920162354648033,0.000803257357929365,"Shisa9/Bcl2/Cacng4/Cbarp/Tcaf1/Homer1/Rgs9/Cnksr3/Prkcd/Cacnb2/Akap9/Dlg4/Fkbp1a/Camk2d/Cacng2/Drd2/Gnb5/Oprm1/Reln/Slc5a3/Scn3b/Shank3/Nlgn2/Kcnab1/Rnf207/Ndfip2/Klhl24/Scn4b/Oxsr1/Tesc/Atp1b3",31,"Excitatory neurons","Down"
"GO:1901798","positive regulation of signal transduction by p53 class mediator","9/814","31/17758",6.92918869069428e-06,0.000991192058258443,0.000865262863553889,"Spred1/Spred2/Ddx5/Ubb/Rps15/Rpl11/Rpl37/Rps20/Rps7",9,"Excitatory neurons","Down"
"GO:0018107","peptidyl-threonine phosphorylation","17/814","107/17758",7.08440823644882e-06,0.000991192058258443,0.000865262863553889,"Bcl2/Clk1/Spred1/Spred2/Prkcd/Cdk5r1/Rock2/Wnk1/Camk2d/Lrrk2/Gsk3b/Spry2/Pard3/Sbk1/Ppp2r5d/Smad7/Oxsr1",17,"Excitatory neurons","Down"
"GO:0018209","peptidyl-serine modification","32/814","299/17758",7.71370657929853e-06,0.00104840291993495,0.000915205186626548,"Prkch/Bcl2/Clk1/Map3k1/Map3k13/Cnksr3/Prkcd/Cdk5r1/Rock2/Stk32a/Wnk1/Akap9/Galnt13/Camk2d/Sgk1/Lrrk2/Gsk3b/Dclk2/Spry2/Sgk3/Stk38/Csnk1e/Chuk/Prkcg/Sbk1/Vegfa/Prkg2/Inpp5f/Smad7/Ntrk2/Csnk1g2/Pdpk1",32,"Excitatory neurons","Down"
"GO:0098962","regulation of postsynaptic neurotransmitter receptor activity","7/814","18/17758",8.45947932182433e-06,0.0011178261981644,0.000975808360368333,"Shisa9/Cacng4/Homer1/Neto2/Shisa7/Nrxn2/Dlgap3",7,"Excitatory neurons","Down"
"GO:0018105","peptidyl-serine phosphorylation","31/814","287/17758",8.8522094092689e-06,0.00113810703134844,0.000993512549632029,"Prkch/Bcl2/Clk1/Map3k1/Map3k13/Cnksr3/Prkcd/Cdk5r1/Rock2/Stk32a/Wnk1/Akap9/Camk2d/Sgk1/Lrrk2/Gsk3b/Dclk2/Spry2/Sgk3/Stk38/Csnk1e/Chuk/Prkcg/Sbk1/Vegfa/Prkg2/Inpp5f/Smad7/Ntrk2/Csnk1g2/Pdpk1",31,"Excitatory neurons","Down"
"GO:0030534","adult behavior","23/814","181/17758",9.35107467983905e-06,0.00117060690136827,0.00102188336875249,"Htr2c/Zic1/Mafg/Homer1/Sez6/Eps8/Cntnap2/Adra1b/Abat/Cacna1c/Drd2/Alk/Oprm1/Pcdh17/Zfhx2/Nr4a3/Shank3/Nlgn2/Ppp1r1b/Grin2d/Pbx3/Inpp5f/Nrxn2",23,"Excitatory neurons","Down"
"GO:0031397","negative regulation of protein ubiquitination","14/814","78/17758",1.07714737141154e-05,0.00131384360148838,0.00114692209992403,"Per2/Ivns1abp/Sh3rf2/Wnk1/Cry1/Spry2/Dnaja1/Rpl11/Prkcg/Sirt7/Smad7/Rasd2/U2af2/Rps7",14,"Excitatory neurons","Down"
"GO:0010469","regulation of signaling receptor activity","18/814","122/17758",1.11286751207042e-05,0.00132347768872975,0.00115533219345205,"Shisa9/Cacng4/Tafa4/Homer1/Rgs9/Cdk5r1/Jak2/Neto2/Dlg4/Cacng2/Oprm1/Reln/Shank3/Nlgn2/Shisa7/Nrxn2/Klhl24/Dlgap3",18,"Excitatory neurons","Down"
"GO:0014052","regulation of gamma-aminobutyric acid secretion","6/814","13/17758",1.18458063166674e-05,0.00137440245483871,0.00119978705826067,"Htr2c/Slc6a1/Abat/Gabbr1/Hrh3/Htr1b",6,"Excitatory neurons","Down"
"GO:1903350","response to dopamine","11/814","50/17758",1.27077100663765e-05,0.00139088940973941,0.00121417937475454,"Adcy5/Htr2c/Gnal/Rgs9/Lrrk2/Drd2/Gnb5/Alk/Oprm1/Nsg2/Htr1b",11,"Excitatory neurons","Down"
"GO:1903351","cellular response to dopamine","11/814","50/17758",1.27077100663765e-05,0.00139088940973941,0.00121417937475454,"Adcy5/Htr2c/Gnal/Rgs9/Lrrk2/Drd2/Gnb5/Alk/Oprm1/Nsg2/Htr1b",11,"Excitatory neurons","Down"
"GO:0071625","vocalization behavior","7/814","19/17758",1.28650691672344e-05,0.00139088940973941,0.00121417937475454,"Foxp2/Cntnap2/Dlg4/Celf6/Shank3/Nrxn2/Gli3",7,"Excitatory neurons","Down"
"GO:0050803","regulation of synapse structure or activity","32/814","309/17758",1.51385222735028e-05,0.00160031001011229,0.00139699345892324,"Etv5/Robo1/Grid2/Homer1/Cdk5r1/Dnm3/Rock2/Dnm1l/Dlg4/Slc17a6/Ywhaz/Ube3a/Lrrk2/Gsk3b/Adnp/Drd2/Rheb/Zfp804a/Reln/Pdlim5/Shank3/Nlgn2/Lzts3/Clstn3/Ptpn13/Caprin1/Rims3/Baiap2/Lhfpl4/Ntrk2/Numbl/Dgkb",32,"Excitatory neurons","Down"
"GO:0060079","excitatory postsynaptic potential","15/814","92/17758",1.76444579849366e-05,0.00182465509633838,0.00159283589946227,"Slc8a3/Grid2/Sez6/Cntnap2/Dlg4/Lrrk2/Gsk3b/Slc29a1/Oprm1/Reln/Shank3/Nlgn2/Grin2d/Baiap2/Adora2a",15,"Excitatory neurons","Down"
"GO:0051962","positive regulation of nervous system development","36/814","370/17758",1.80279145528493e-05,0.00182465509633838,0.00159283589946227,"Prkch/Etv5/Robo1/Grid2/Map3k13/Dnm1l/Dlg4/Cdh4/Sgk1/Gsk3b/Nin/Adnp/Drd2/Ptprz1/Rheb/Oprm1/Reln/Shank3/Cx3cl1/Akap5/Nlgn2/Sox8/Vegfa/Clstn3/Serpine2/Caprin1/Ist1/Baiap2/Ntrk2/Jade2/Gli3/Dixdc1/Numbl/Smurf1/Rnf112/Spen",36,"Excitatory neurons","Down"
"GO:0106027","neuron projection organization","17/814","115/17758",1.88973590027381e-05,0.00187280701616719,0.0016348702031974,"Homer1/Cdk5r1/Dnm3/Cntnap2/Dnm1l/Dlg4/Ube3a/Lrrk2/Gsk3b/Zfp804a/Reln/Pdlim5/Shank3/Lzts3/Arf1/Caprin1/Baiap2",17,"Excitatory neurons","Down"
"GO:0050773","regulation of dendrite development","19/814","139/17758",1.9568495674658e-05,0.00189974150866016,0.00165838271614448,"Robo1/Sez6/Dpysl5/Dnm1l/Dlg4/Sgk1/Gsk3b/Cit/Ptprz1/Alk/Reln/Akap5/Sdc2/Kndc1/Caprin1/Baiap2/Ntrk2/Numbl/Crk",19,"Excitatory neurons","Down"
"GO:0007212","dopamine receptor signaling pathway","9/814","35/17758",2.05759080053823e-05,0.00195369051960194,0.00170547760083857,"Adcy5/Gnal/Rgs9/Lrrk2/Drd2/Gnb5/Alk/Oprm1/Nsg2",9,"Excitatory neurons","Down"
"GO:0046777","protein autophosphorylation","26/814","230/17758",2.09455994323521e-05,0.00195369051960194,0.00170547760083857,"Sik2/Clk1/Map3k1/Map3k13/Bcr/Peak1/Prkcd/Jak2/Wnk1/Camk2d/Lrrk2/Gsk3b/Ctnnd1/Alk/Impact/Fam20c/Prkcg/Vegfa/Prkg2/Clk2/Ppp2r5d/Ntrk2/Phka1/Clk4/Oxsr1/Csnk1g2",26,"Excitatory neurons","Down"
"GO:0050767","regulation of neurogenesis","42/814","464/17758",2.15301367118155e-05,0.00196959346804051,0.00171936010785652,"Prkch/Etv5/Per2/Lef1/Robo1/Map3k13/Dpysl5/Bhlhe41/Dnm1l/Dlg4/Cdh4/Sgk1/Hook3/Gsk3b/Cit/Nin/Fxr1/Adnp/Drd2/Ptprz1/Rheb/Oprm1/Reln/Shank3/Cx3cl1/Akap5/Sox8/Vegfa/Serpine2/Caprin1/Ist1/Baiap2/Ntrk2/Jade2/Gli3/Dixdc1/Numbl/Smurf1/Bhlhe40/Rnf112/Ldlr/Spen",42,"Excitatory neurons","Down"
"GO:0050807","regulation of synapse organization","31/814","301/17758",2.28263295961296e-05,0.00202506101859647,0.00176778060439752,"Etv5/Robo1/Grid2/Homer1/Cdk5r1/Dnm3/Rock2/Dnm1l/Dlg4/Ywhaz/Ube3a/Lrrk2/Gsk3b/Adnp/Drd2/Rheb/Zfp804a/Reln/Pdlim5/Shank3/Nlgn2/Lzts3/Clstn3/Ptpn13/Caprin1/Rims3/Baiap2/Lhfpl4/Ntrk2/Numbl/Dgkb",31,"Excitatory neurons","Down"
"GO:1901874","negative regulation of post-translational protein modification","15/814","94/17758",2.29878694564241e-05,0.00202506101859647,0.00176778060439752,"Per2/Ube2b/Ivns1abp/Sh3rf2/Wnk1/Cry1/Spry2/Dnaja1/Rpl11/Prkcg/Sirt7/Smad7/Rasd2/U2af2/Rps7",15,"Excitatory neurons","Down"
"GO:0060291","long-term synaptic potentiation","17/814","117/17758",2.37797346498278e-05,0.00204411395855165,0.00178441290209138,"Slc8a3/Ptpn5/Mir124-2hg/Gsk3b/Fxr1/Drd2/Paip2/Reln/Shank3/Akap5/Shisa7/Pde9a/Prkcg/Grin2d/Serpine2/Ntrk2/Adora2a",17,"Excitatory neurons","Down"
"GO:0071868","cellular response to monoamine stimulus","12/814","63/17758",2.44932721541821e-05,0.00204411395855165,0.00178441290209138,"Adcy5/Htr2c/Gnal/Rgs9/Lrrk2/Drd2/Gnb5/Alk/Oprm1/Nr4a3/Nsg2/Htr1b",12,"Excitatory neurons","Down"
"GO:0071870","cellular response to catecholamine stimulus","12/814","63/17758",2.44932721541821e-05,0.00204411395855165,0.00178441290209138,"Adcy5/Htr2c/Gnal/Rgs9/Lrrk2/Drd2/Gnb5/Alk/Oprm1/Nr4a3/Nsg2/Htr1b",12,"Excitatory neurons","Down"
"GO:0097061","dendritic spine organization","16/814","106/17758",2.53402500666272e-05,0.00207833740632665,0.00181428832146723,"Homer1/Cdk5r1/Dnm3/Cntnap2/Dnm1l/Dlg4/Ube3a/Lrrk2/Zfp804a/Reln/Pdlim5/Shank3/Lzts3/Arf1/Caprin1/Baiap2",16,"Excitatory neurons","Down"
"GO:0021537","telencephalon development","28/814","262/17758",2.88751912429201e-05,0.00232812347021307,0.00203233950853381,"Lef1/Foxp2/Rarb/Zic1/Robo1/Cdk5r1/Tra2b/Lrrk2/Ccdc141/Gsk3b/Nin/Fxr1/Drd2/Dclk2/Alk/Reln/Nr4a3/Shank3/Rpgrip1l/Kdm6b/Socs7/Ntrk2/Gli3/Dixdc1/Numbl/Crk/Mboat7/Bcl11b",28,"Excitatory neurons","Down"
"GO:0048814","regulation of dendrite morphogenesis","15/814","96/17758",2.97122421045939e-05,0.00235568559485922,0.0020563999140811,"Robo1/Dpysl5/Dnm1l/Dlg4/Sgk1/Gsk3b/Cit/Ptprz1/Reln/Akap5/Sdc2/Kndc1/Caprin1/Baiap2/Numbl",15,"Excitatory neurons","Down"
"GO:0001933","negative regulation of protein phosphorylation","31/814","306/17758",3.14332431889929e-05,0.00245127766967278,0.00213984718516958,"Prkch/Slc8a3/Spred1/Spred2/Cnksr3/Prkcd/Pcp4/Prkar1a/Ptpn5/Lrrk2/Gsk3b/Adnp/Drd2/Kat2b/Spry2/Impact/Pard3/Dnaja1/Stk38/Ptpn13/Deptor/Rgs2/Prkar2b/Ppp2r5d/Inpp5f/Smad7/Ctdsp2/Itgb1bp1/Camk2n1/Adora2a/Rabgef1",31,"Excitatory neurons","Down"
"GO:0001505","regulation of neurotransmitter levels","24/814","209/17758",3.33016127069098e-05,0.00252629772927837,0.00220533607913062,"Per2/Unc13c/Htr2c/Syt9/Sncaip/Slc38a2/Trim9/Sv2c/Slc6a1/Dnm1l/Pde1b/Slc17a6/Lrrk2/Slc29a1/Drd2/Atp2a2/Prkcg/Hrh3/Rims3/Ntrk2/Nrxn2/Htr1b/Adora2a/Doc2b",24,"Excitatory neurons","Down"
"GO:0071867","response to monoamine","12/814","65/17758",3.39884495845734e-05,0.00252629772927837,0.00220533607913062,"Adcy5/Htr2c/Gnal/Rgs9/Lrrk2/Drd2/Gnb5/Alk/Oprm1/Nr4a3/Nsg2/Htr1b",12,"Excitatory neurons","Down"
"GO:0071869","response to catecholamine","12/814","65/17758",3.39884495845734e-05,0.00252629772927837,0.00220533607913062,"Adcy5/Htr2c/Gnal/Rgs9/Lrrk2/Drd2/Gnb5/Alk/Oprm1/Nr4a3/Nsg2/Htr1b",12,"Excitatory neurons","Down"
"GO:0043279","response to alkaloid","13/814","76/17758",3.76532368654974e-05,0.00274702849052007,0.00239802338827029,"Gnal/Cacng4/Homer1/Adra1b/Dlg4/Abat/Fkbp1a/Drd2/Ppp1r1b/Prkcg/Hdac5/Htr1b/Adora2a",13,"Excitatory neurons","Down"
"GO:0048024","regulation of mRNA splicing, via spliceosome","15/814","98/17758",3.81130713420905e-05,0.00274702849052007,0.00239802338827029,"Tra2a/Son/Rbfox2/Hnrnpa2b1/Srsf7/Ddx5/Tra2b/Srrm1/Fxr1/Celf6/Hnrnpl/Sf1/Rbm3/U2af2/Srsf2",15,"Excitatory neurons","Down"
"GO:0140236","translation at presynapse","10/814","47/17758",4.28397078642916e-05,0.0030416192583647,0.00265518692104683,"Rpl35a/Rpl14/Rpl17/Rpl24/Rps26/Rps24/Rpl34/Rpl13a/Rpl13/Rpl37",10,"Excitatory neurons","Down"
"GO:1903321","negative regulation of protein modification by small protein conjugation or removal","14/814","88/17758",4.4269941078133e-05,0.00309694278983351,0.00270348169587051,"Per2/Ivns1abp/Sh3rf2/Wnk1/Cry1/Spry2/Dnaja1/Rpl11/Prkcg/Sirt7/Smad7/Rasd2/U2af2/Rps7",14,"Excitatory neurons","Down"
"GO:0086001","cardiac muscle cell action potential","11/814","57/17758",4.68358220504163e-05,0.00322895660135986,0.00281872338655823,"Cacnb2/Akap9/Cacna1c/Camk2d/Atp2a2/Scn3b/Rnf207/Cxadr/Scn4b/Ctnna3/Pkp2",11,"Excitatory neurons","Down"
"GO:0007215","glutamate receptor signaling pathway","10/814","48/17758",5.191364723489e-05,0.00342990583189405,0.0029941423734158,"Grm1/Grm4/Homer1/Cdk5r1/Grid2ip/Necab2/Shank3/Cx3cl1/Grin2d/Grin3a",10,"Excitatory neurons","Down"
"GO:0140241","translation at synapse","10/814","48/17758",5.191364723489e-05,0.00342990583189405,0.0029941423734158,"Rpl35a/Rpl14/Rpl17/Rpl24/Rps26/Rps24/Rpl34/Rpl13a/Rpl13/Rpl37",10,"Excitatory neurons","Down"
"GO:0140242","translation at postsynapse","10/814","48/17758",5.191364723489e-05,0.00342990583189405,0.0029941423734158,"Rpl35a/Rpl14/Rpl17/Rpl24/Rps26/Rps24/Rpl34/Rpl13a/Rpl13/Rpl37",10,"Excitatory neurons","Down"
"GO:0022898","regulation of transmembrane transporter activity","28/814","271/17758",5.29297515335235e-05,0.00344913463075303,0.00301092818745134,"Shisa9/Bcl2/Cacng4/Cbarp/Tcaf1/Homer1/Rgs9/Cnksr3/Cacnb2/Akap9/Dlg4/Fkbp1a/Camk2d/Cacng2/Drd2/Gnb5/Oprm1/Reln/Scn3b/Shank3/Nlgn2/Kcnab1/Rnf207/Klhl24/Scn4b/Oxsr1/Tesc/Atp1b3",28,"Excitatory neurons","Down"
"GO:0050805","negative regulation of synaptic transmission","12/814","68/17758",5.41704374230127e-05,0.00346965069954999,0.00302883772606014,"Gnal/Grid2/Cntnap2/Slc6a1/Grid2ip/Adnp/Drd2/Pcdh17/Shank3/Gabbr1/Arf1/Htr1b",12,"Excitatory neurons","Down"
"GO:0010720","positive regulation of cell development","43/814","499/17758",5.51584728128008e-05,0.00346965069954999,0.00302883772606014,"Prkch/Etv5/Cyld/Lef1/Bcl2/Robo1/Map3k13/Egr3/Dnm1l/Dlg4/Cdh4/Kitl/Sgk1/Gsk3b/Nin/Adnp/Drd2/Ptprz1/Rheb/Oprm1/Reln/Atp11c/Shank3/Cx3cl1/Akap5/Sox8/Vegfa/Akap11/Serpine2/Caprin1/Ist1/Baiap2/Smad7/Ntrk2/Jade2/Gli3/Dixdc1/Numbl/H2-DMa/Smurf1/Rnf112/Tesc/Spen",43,"Excitatory neurons","Down"
"GO:1900271","regulation of long-term synaptic potentiation","11/814","58/17758",5.54327208673111e-05,0.00346965069954999,0.00302883772606014,"Ptpn5/Gsk3b/Fxr1/Drd2/Paip2/Reln/Shank3/Akap5/Shisa7/Pde9a/Adora2a",11,"Excitatory neurons","Down"
"GO:1900273","positive regulation of long-term synaptic potentiation","8/814","31/17758",5.79866591417813e-05,0.00358237061736953,0.00312723677804959,"Ptpn5/Drd2/Reln/Shank3/Akap5/Shisa7/Pde9a/Adora2a",8,"Excitatory neurons","Down"
"GO:0007416","synapse assembly","24/814","217/17758",6.11522097512327e-05,0.00369921044294067,0.00322923231081087,"Gap43/Robo1/Grid2/Dnm3/Cntnap2/Dlg4/Gsk3b/Adnp/Pcdh17/Reln/Pdlim5/Shank3/Akap5/Nlgn2/Lzts3/Clstn3/Slc25a46/Ptpn13/Lhfpl4/Ntrk2/Nrxn2/Cntn5/Numbl/Crk",24,"Excitatory neurons","Down"
"GO:0034764","positive regulation of transmembrane transport","26/814","245/17758",6.19871028898999e-05,0.00369921044294067,0.00322923231081087,"Cacng4/Tcaf1/Rgs9/Cnksr3/Prkcd/Cacnb2/Wnk1/Mef2a/Akap9/Cacna1c/Dpp6/Cacng2/Irs2/Osbpl8/Kcnip2/Reln/Nr4a3/Shank3/Cx3cl1/Akap5/Rnf207/Arf1/Slc38a1/Tesc/Atp1b3/Ptpn11",26,"Excitatory neurons","Down"
"GO:0032330","regulation of chondrocyte differentiation","10/814","49/17758",6.25745702422712e-05,0.00369921044294067,0.00322923231081087,"Rarb/Trps1/Ltbp3/Bmp6/Por/Prkg2/Smad7/Gli3/Axin2/Ptpn11",10,"Excitatory neurons","Down"
"GO:0051952","regulation of amine transport","16/814","114/17758",6.29884477355884e-05,0.00369921044294067,0.00322923231081087,"Per2/Htr2c/Syt9/Syt6/Slc38a2/Slc6a1/Pcp4/Dpysl2/Abat/Drd2/Gabbr1/Hrh3/Rgs2/Slc38a1/Htr1b/Adora2a",16,"Excitatory neurons","Down"
"GO:0061001","regulation of dendritic spine morphogenesis","11/814","59/17758",6.53493691252277e-05,0.00379106035278913,0.0033094128523623,"Cdk5r1/Dnm3/Dnm1l/Ube3a/Lrrk2/Reln/Pdlim5/Shank3/Lzts3/Caprin1/Baiap2",11,"Excitatory neurons","Down"
"GO:0003300","cardiac muscle hypertrophy","15/814","103/17758",6.88527717726699e-05,0.00394617632918784,0.00344482161881018,"Rock2/Adra1b/Mef2a/Camk2d/Gsk3b/Ddx39b/Pdlim5/Cdk9/Atp2a2/Smad4/Nr4a3/Pde9a/Rgs2/Inpp5f/Smad1",15,"Excitatory neurons","Down"
"GO:0032412","regulation of monoatomic ion transmembrane transporter activity","27/814","261/17758",7.00630795381715e-05,0.00396773892098907,0.00346364472152991,"Shisa9/Cacng4/Cbarp/Tcaf1/Homer1/Rgs9/Cnksr3/Cacnb2/Akap9/Dlg4/Fkbp1a/Camk2d/Cacng2/Drd2/Gnb5/Oprm1/Reln/Scn3b/Shank3/Nlgn2/Kcnab1/Rnf207/Klhl24/Scn4b/Oxsr1/Tesc/Atp1b3",27,"Excitatory neurons","Down"
"GO:0032922","circadian regulation of gene expression","12/814","70/17758",7.27668769807486e-05,0.00407237686820495,0.00355498860296041,"Zfhx3/Per2/Kmt2a/Bhlhe41/Per1/Cry1/Drd2/Csnk1e/Prkg2/Rai1/Maged1/Bhlhe40",12,"Excitatory neurons","Down"
"GO:1901889","negative regulation of cell junction assembly","8/814","32/17758",7.42319997239976e-05,0.00410606538008205,0.00358439704909634,"Robo1/Rock2/Gsk3b/Arhgap6/Clstn3/Ptpn13/Rcc2/Itgb1bp1",8,"Excitatory neurons","Down"
"GO:0031346","positive regulation of cell projection organization","39/814","443/17758",7.69281466203899e-05,0.00420628958015166,0.00367188794213476,"Robo1/Map3k13/Eps8/Dnm3/Rreb1/Pcp4/Dnm1l/Dlg4/Ndrg4/Ripor2/Cdh4/Ptpn5/Sgk1/Gsk3b/Nin/Adnp/Fnbp1l/Ptprz1/Kat2b/Zfp804a/Alk/Reln/Cdc42ep3/Dynll1/Cx3cl1/Akap5/Plce1/Vegfa/Serpine2/Caprin1/Brk1/Rgs2/Ppp2r5d/Ist1/Baiap2/Ntrk2/Dixdc1/Numbl/Smurf1",39,"Excitatory neurons","Down"
"GO:0035640","exploration behavior","9/814","41/17758",7.9750558635068e-05,0.0043110614480343,0.0037633487298486,"Kmt2a/Dlg4/Abat/Gad1/Ptpn5/Ube3a/Lrrk2/Shank3/Nlgn2",9,"Excitatory neurons","Down"
"GO:0002028","regulation of sodium ion transport","14/814","93/17758",8.25981445715382e-05,0.00441482442389671,0.00385392880348573,"Cnksr3/Wnk1/Per1/Camk2d/Sgk1/Drd2/Scn3b/Arf1/Serpine2/Mllt6/Klhl24/Scn4b/Tesc/Atp1b3",14,"Excitatory neurons","Down"
"GO:0014897","striated muscle hypertrophy","15/814","106/17758",9.62535334260588e-05,0.00507382194646702,0.00442920185849383,"Rock2/Adra1b/Mef2a/Camk2d/Gsk3b/Ddx39b/Pdlim5/Cdk9/Atp2a2/Smad4/Nr4a3/Pde9a/Rgs2/Inpp5f/Smad1",15,"Excitatory neurons","Down"
"GO:0032890","regulation of organic acid transport","13/814","83/17758",9.70607099282108e-05,0.00507382194646702,0.00442920185849383,"Per2/Htr2c/Slc38a2/Slc6a1/Dpysl2/Abat/Irs2/Gabbr1/Hrh3/Rgs2/Slc38a1/Htr1b/Adora2a",13,"Excitatory neurons","Down"
"GO:0010801","negative regulation of peptidyl-threonine phosphorylation","6/814","18/17758",0.000105186167264367,0.00543881084431078,0.00474781956359184,"Spred1/Spred2/Spry2/Pard3/Ppp2r5d/Smad7",6,"Excitatory neurons","Down"
"GO:0042220","response to cocaine","9/814","43/17758",0.000118242083864054,0.00602007230958317,0.00525523278964088,"Cacng4/Homer1/Adra1b/Dlg4/Abat/Drd2/Ppp1r1b/Hdac5/Htr1b",9,"Excitatory neurons","Down"
"GO:0014896","muscle hypertrophy","15/814","108/17758",0.000119417575864734,0.00602007230958317,0.00525523278964088,"Rock2/Adra1b/Mef2a/Camk2d/Gsk3b/Ddx39b/Pdlim5/Cdk9/Atp2a2/Smad4/Nr4a3/Pde9a/Rgs2/Inpp5f/Smad1",15,"Excitatory neurons","Down"
"GO:0031223","auditory behavior","5/814","12/17758",0.000120913759597372,0.00602007230958317,0.00525523278964088,"Foxp2/Cntnap2/Drd2/Shank3/Nrxn2",5,"Excitatory neurons","Down"
"GO:1902074","response to salt","29/814","299/17758",0.000121489792247211,0.00602007230958317,0.00525523278964088,"Fus/Syt9/Cacng4/Hnrnpd/Homer1/Pde1c/Syt6/Cdk5r1/Rock2/Wnk1/Adra1b/Mef2a/Dlg4/Abat/Rasgrp2/Drd2/Oprm1/Akap5/Ppp1r1b/Prkcg/Ptch1/Kcnmb2/Anxa7/Hrh3/Hdac5/Cpne1/Cpne5/Nfatc2/Htr1b",29,"Excitatory neurons","Down"
"GO:0031396","regulation of protein ubiquitination","22/814","199/17758",0.000122905672952237,0.00602744624983291,0.00526166988384781,"Per2/Ivns1abp/Sh3rf2/Wnk1/Cry1/Ube3a/Lrrk2/Gsk3b/Spry2/Ubb/Dnaja1/Rpl11/Dcun1d1/Prkcg/Peli1/Sirt7/Ndfip2/Siah2/Smad7/Rasd2/U2af2/Rps7",22,"Excitatory neurons","Down"
"GO:0098901","regulation of cardiac muscle cell action potential","7/814","26/17758",0.000126762531064651,0.00615315673749537,0.00537140907679967,"Akap9/Cacna1c/Camk2d/Atp2a2/Cxadr/Ctnna3/Pkp2",7,"Excitatory neurons","Down"
