"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype"
0.000819573796199582,-0.782061538151682,0.539,0.56,1,"Kcnc2","Excitatory neurons"
0.000825444047597103,0.840852233413237,0.102,0.074,1,"Cracr2a","Excitatory neurons"
0.00082738349931933,-0.511225356250256,0.075,0.105,1,"Rab35","Excitatory neurons"
0.000837772370038823,0.485297970080589,0.215,0.178,1,"Lurap1l","Excitatory neurons"
0.000841823013411298,-0.543147723190469,0.104,0.138,1,"Pcsk1n","Excitatory neurons"
0.000848978245777707,0.274956212323995,0.424,0.391,1,"Ift81","Excitatory neurons"
0.000850937948772537,-0.290603667718347,0.244,0.291,1,"Ppwd1","Excitatory neurons"
0.000855213805505892,0.611822736439105,0.1,0.072,1,"Nsun3","Excitatory neurons"
0.000855700961985611,-0.252731679843619,0.335,0.382,1,"Sash1","Excitatory neurons"
0.000860690563162341,-0.265624808084729,0.214,0.263,1,"Prrc2a","Excitatory neurons"
0.000865543190027583,-0.282614599348479,0.073,0.103,1,"Syt2","Excitatory neurons"
0.000890666135996953,-0.361673498199253,0.147,0.188,1,"Apc2","Excitatory neurons"
0.000900200093613013,-0.384306568194583,0.091,0.125,1,"Exosc8","Excitatory neurons"
0.000903850943592305,-0.359070447779171,0.222,0.268,1,"Eif4h","Excitatory neurons"
0.0009113627453967,-0.438434663916404,0.232,0.271,1,"Skap2","Excitatory neurons"
0.000918106512014223,0.446115450003005,0.119,0.088,1,"Zfp143","Excitatory neurons"
0.00091956357310709,-0.330643433101182,0.222,0.268,1,"Gfod2","Excitatory neurons"
0.000929078221220396,-0.476862778986905,0.088,0.119,1,"Zfp52","Excitatory neurons"
0.000930991976579259,-0.253610141449597,0.227,0.275,1,"Mapk1ip1","Excitatory neurons"
0.000932056106787691,-0.32801793970396,0.098,0.132,1,"Bccip","Excitatory neurons"
0.000949856910951734,-0.277192069767635,0.103,0.138,1,"Lgi3","Excitatory neurons"
0.000950036342027326,-0.352671481101911,0.159,0.198,1,"Shb","Excitatory neurons"
0.000955550347542472,0.596168652277227,0.162,0.129,1,"Rskr","Excitatory neurons"
0.000955652355749979,-0.261047612249534,0.14,0.18,1,"Cct4","Excitatory neurons"
0.000961825772302489,-0.372259450332635,0.072,0.102,1,"Pogk","Excitatory neurons"
0.000970679099025757,0.362932428115571,0.408,0.371,1,"Ust","Excitatory neurons"
0.000975887719178757,-0.256932672023225,0.209,0.254,1,"Gpr176","Excitatory neurons"
0.00097905806723445,-0.465152915124355,0.128,0.165,1,"Pfdn2","Excitatory neurons"
0.000980800907134972,-0.275576563910187,0.698,0.729,1,"Slc22a23","Excitatory neurons"
0.00098830081495748,0.513405075934346,0.221,0.186,1,"Exph5","Excitatory neurons"
0.00102092411725859,-0.387911720148112,0.148,0.186,1,"Gabpa","Excitatory neurons"
0.00102161890378868,-0.391269957861219,0.11,0.146,1,"Sgf29","Excitatory neurons"
0.00102221964972075,-0.487289617893029,0.085,0.116,1,"Gm14858","Excitatory neurons"
0.00103546769287076,-0.287934991505913,0.249,0.298,1,"Hspa8","Excitatory neurons"
0.00103685676036953,-0.272653299134456,0.262,0.311,1,"Gnai3","Excitatory neurons"
0.00105306728837735,-0.278259402516896,0.089,0.121,1,"Plch1","Excitatory neurons"
0.00106100084060098,-0.285618238712376,0.392,0.448,1,"Ptp4a2","Excitatory neurons"
0.00106766768897421,0.378166361324427,0.209,0.172,1,"Tnks1bp1","Excitatory neurons"
0.0010783354744488,0.361859741634209,0.179,0.144,1,"Washc3","Excitatory neurons"
0.00108387867664409,-0.549916096419831,0.277,0.31,1,"Sema6a","Excitatory neurons"
0.0010897122864219,-0.349560911767484,0.126,0.162,1,"Bex2","Excitatory neurons"
0.00109124792627048,-0.512269847143279,0.078,0.108,1,"B3gat2","Excitatory neurons"
0.00111320465201152,-0.263144862582695,0.158,0.2,1,"Fopnl","Excitatory neurons"
0.00111438614539389,-0.258984844774518,0.57,0.61,1,"Kdm7a","Excitatory neurons"
0.00111633617122766,-0.256340935273862,0.319,0.371,1,"Stau1","Excitatory neurons"
0.00111828364942106,0.2697597372225,0.336,0.298,1,"Pdhx","Excitatory neurons"
0.00111898976518674,-0.358378399496303,0.135,0.172,1,"Tpcn1","Excitatory neurons"
0.00112052882624843,-0.251363155970706,0.325,0.38,1,"Slain2","Excitatory neurons"
0.00113312386135938,-0.329354383588884,0.1,0.133,1,"Dse","Excitatory neurons"
0.00113418345175094,-0.316382155010609,0.117,0.153,1,"Cfap97","Excitatory neurons"
0.00117004403187476,-0.506105442336443,0.081,0.111,1,"Snrnp27","Excitatory neurons"
0.00117353555609594,-0.505259900732519,0.082,0.113,1,"Zcchc9","Excitatory neurons"
0.00118460113082051,-0.351928843292947,0.15,0.19,1,"Coro2a","Excitatory neurons"
0.00119015069104059,-0.353039248385593,0.164,0.206,1,"Sirt3","Excitatory neurons"
0.00119218790307826,-0.272796977636101,0.178,0.222,1,"Clpp","Excitatory neurons"
0.00120258618296164,-0.290513986651214,0.111,0.146,1,"Ccdc90b","Excitatory neurons"
0.00120404191470141,-0.382541090572159,0.153,0.193,1,"Sike1","Excitatory neurons"
0.00120768290958337,-0.304859581387114,0.167,0.209,1,"Fam210a","Excitatory neurons"
0.00121034827401692,-0.459411326404013,0.099,0.131,1,"Trim17","Excitatory neurons"
0.00123727744969914,-0.367332852138279,0.121,0.158,1,"Hmgcl","Excitatory neurons"
0.00125766728023097,-0.525446290437994,0.089,0.121,1,"Tmed7","Excitatory neurons"
0.00126843549766588,0.5394249767076,0.138,0.108,1,"Gm43111","Excitatory neurons"
0.00127083949755147,-0.251457060476176,0.317,0.367,1,"Tmem150c","Excitatory neurons"
0.00128884563914649,-0.286135840180008,0.156,0.196,1,"Naa60","Excitatory neurons"
0.0012909417105019,0.334221430382013,0.141,0.108,1,"Gm37529","Excitatory neurons"
0.00130948690498687,-0.291472029142295,0.215,0.258,1,"Cnep1r1","Excitatory neurons"
0.00132105364273822,-0.269803887540277,0.121,0.157,1,"Ccdc77","Excitatory neurons"
0.00132691776285089,-0.312727835374556,0.147,0.185,1,"Dph7","Excitatory neurons"
0.00133295280610801,0.438615908200099,0.173,0.14,1,"Grhl1","Excitatory neurons"
0.00133338535025789,0.262849109628311,0.256,0.218,1,"Gm32014","Excitatory neurons"
0.00133625513223578,-0.347406950301943,0.094,0.127,1,"Taf11","Excitatory neurons"
0.00133627626962984,-0.405339790510331,0.168,0.207,1,"Cdh22","Excitatory neurons"
0.00133746082195504,0.365443661592343,0.116,0.086,1,"Shroom2","Excitatory neurons"
0.0013396201765719,-0.391126931787476,0.106,0.14,1,"Tmem39b","Excitatory neurons"
0.00135148198662741,-0.288171680230692,0.404,0.439,1,"Smad3","Excitatory neurons"
0.00135930860279832,-0.31789306702864,0.188,0.233,1,"Sirt2","Excitatory neurons"
0.00135938605466526,-0.263402413004461,0.816,0.828,1,"Unc5c","Excitatory neurons"
0.00136742079658699,-0.302352707094591,0.295,0.344,1,"Atp6v1d","Excitatory neurons"
0.00137782075287219,-0.626000161291945,0.09,0.122,1,"Mtss2","Excitatory neurons"
0.0013797406431344,0.632578866008306,0.118,0.089,1,"Mrps26","Excitatory neurons"
0.00139597098618484,-0.356983055092566,0.188,0.227,1,"Scarb1","Excitatory neurons"
0.00141059439499036,-0.48697324654707,0.076,0.105,1,"Phb","Excitatory neurons"
0.00141800760660072,-0.307415075240447,0.334,0.378,1,"Lonrf1","Excitatory neurons"
0.0014202485880135,-0.336759936346647,0.193,0.235,1,"Nufip1","Excitatory neurons"
0.0014207535194314,-0.319992122760803,0.135,0.173,1,"Copz1","Excitatory neurons"
0.0014345799852614,-0.530147755761575,0.086,0.115,1,"Prrg3","Excitatory neurons"
0.00143499724154773,-0.35787460012547,0.128,0.164,1,"Dram1","Excitatory neurons"
0.00143718766859682,-0.346114269557241,0.178,0.219,1,"Zfp941","Excitatory neurons"
0.00149128734962111,0.296322788155322,0.265,0.224,1,"Prex2","Excitatory neurons"
0.0015079236094572,-0.394999679511233,0.137,0.174,1,"Phc1","Excitatory neurons"
0.00151494940960824,-0.361907646093674,0.081,0.111,1,"Slx4","Excitatory neurons"
0.00152500377379976,-0.271778302174494,0.325,0.372,1,"Phf6","Excitatory neurons"
0.00154167034296995,-0.301848452517164,0.153,0.193,1,"Gxylt1","Excitatory neurons"
0.00154996483661783,-0.2639221590652,0.104,0.139,1,"Gm14827","Excitatory neurons"
0.0015580866720852,-0.252994423216867,0.284,0.334,1,"Wdr59","Excitatory neurons"
0.00158415562679468,-0.453074093659219,0.103,0.136,1,"Ndufv3","Excitatory neurons"
0.00159776352161866,-0.617060360786167,0.139,0.17,1,"Mctp2","Excitatory neurons"
0.00162765791746787,-0.289605634962979,0.22,0.259,1,"Gm13629","Excitatory neurons"
0.0016394045674467,-0.297137665469802,0.136,0.173,1,"Mlec","Excitatory neurons"
0.0017145802483143,-0.405947581726807,0.072,0.1,1,"Pdrg1","Excitatory neurons"
0.00171801071833817,-0.306870947089912,0.133,0.17,1,"Tkt","Excitatory neurons"
0.00175880195148826,-0.258452644184546,0.7,0.72,1,"Alcam","Excitatory neurons"
0.0017751515235566,-0.297757582458146,0.104,0.137,1,"2510039O18Rik","Excitatory neurons"
0.00178484737024389,-0.41036100176916,0.072,0.101,1,"Fam161b","Excitatory neurons"
0.00182335930469114,0.470451383495444,0.1,0.073,1,"Dnah5","Excitatory neurons"
0.00183917722636266,-0.386033176114223,0.118,0.153,1,"Trnt1","Excitatory neurons"
0.00185806030406315,-0.325616026793988,0.144,0.182,1,"Hmgn1","Excitatory neurons"
0.00187402699528758,-0.302861056113442,0.135,0.171,1,"Grk2","Excitatory neurons"
0.00187675365999992,-0.38425318854488,0.202,0.241,1,"9630014M24Rik","Excitatory neurons"
0.00189017012050479,-0.499276897714817,0.116,0.147,1,"Gm50024","Excitatory neurons"
0.00190455456041484,-0.386190544037005,0.117,0.151,1,"Fam53c","Excitatory neurons"
0.00192005601771812,0.511816004710561,0.192,0.16,1,"Arhgap29","Excitatory neurons"
0.00192937584049757,-0.377756688264482,0.153,0.192,1,"Dnhd1","Excitatory neurons"
0.00194547983342904,-0.446635191420278,0.085,0.114,1,"Arfip2","Excitatory neurons"
0.00195517166909899,-0.250938767138052,0.473,0.508,1,"Secisbp2l","Excitatory neurons"
0.00195529497260806,-0.288307846932318,0.1,0.132,1,"Cox7a2l","Excitatory neurons"
0.00196019778565577,0.501525355567699,0.18,0.149,1,"BC004004","Excitatory neurons"
0.00196303973187733,-0.268962156159701,0.259,0.307,1,"Ptges3","Excitatory neurons"
0.00196759430673864,0.444228220186965,0.115,0.086,1,"Extl1","Excitatory neurons"
0.00197188562037445,-0.273506999214634,0.287,0.331,1,"Nipa2","Excitatory neurons"
0.00199281960157305,-0.265638616927333,0.186,0.228,1,"Celsr3","Excitatory neurons"
0.00201640017328519,0.585707127722989,0.186,0.155,1,"Herc6","Excitatory neurons"
0.00202155711997364,0.283247462113902,0.229,0.195,1,"Aco1","Excitatory neurons"
0.00203002866181022,-0.407167920433755,0.143,0.179,1,"Pcbd2","Excitatory neurons"
0.00205102906725546,-0.364954798727234,0.142,0.18,1,"Rps15a","Excitatory neurons"
0.00205356210565459,0.272059695530793,0.431,0.404,1,"Faxc","Excitatory neurons"
0.00205451396685941,-0.319613906067576,0.123,0.158,1,"Dcps","Excitatory neurons"
0.00207091888248448,-0.400166626555998,0.128,0.162,1,"Abcd4","Excitatory neurons"
0.00208361254515058,-0.278915963796215,0.143,0.179,1,"Taf6","Excitatory neurons"
0.00209682199913949,0.635199556861164,0.182,0.148,1,"Abi3bp","Excitatory neurons"
0.00210044530605753,0.438058501954461,0.227,0.194,1,"Dpysl3","Excitatory neurons"
0.00210909777840339,-0.357410499222648,0.129,0.163,1,"Soga1","Excitatory neurons"
0.00211460495079429,-0.299714786607403,0.134,0.171,1,"Atxn7l3b","Excitatory neurons"
0.00215047994937627,-0.31950149609835,0.133,0.168,1,"Adam15","Excitatory neurons"
0.00217522073581018,0.355841562118136,0.214,0.179,1,"Gatb","Excitatory neurons"
0.0021846296631954,-0.285230678713458,0.127,0.163,1,"A830082N09Rik","Excitatory neurons"
0.002205445527665,-0.26622993647101,0.276,0.324,1,"Aifm1","Excitatory neurons"
0.00224410252496458,0.384726396882435,0.167,0.134,1,"Denr","Excitatory neurons"
0.00225967192351567,0.434788466036366,0.139,0.109,1,"Minar2","Excitatory neurons"
0.00226350943539132,0.28872347254621,0.39,0.354,1,"Rab27b","Excitatory neurons"
0.00227731349757178,-0.274533674204535,0.107,0.14,1,"Ipo13","Excitatory neurons"
0.00228520608739325,-0.290711091315665,0.215,0.256,1,"Gtpbp2","Excitatory neurons"
0.00228557917004419,-0.265088195810758,0.281,0.327,1,"Nr4a1","Excitatory neurons"
0.00232762759699382,-0.354487786707351,0.215,0.254,1,"Radil","Excitatory neurons"
0.00234226204478104,-0.331997484309721,0.205,0.248,1,"Zfp618","Excitatory neurons"
0.00234267067997328,-0.282827219653879,0.289,0.328,1,"Nt5dc3","Excitatory neurons"
0.00234683708546219,-0.396325411261913,0.147,0.184,1,"H3f3b","Excitatory neurons"
0.00236604604922723,-0.299901364706611,0.167,0.207,1,"Calr","Excitatory neurons"
0.00236800183924838,-0.311992155435195,0.144,0.181,1,"Jkamp","Excitatory neurons"
0.0023696384449569,-0.292408981386564,0.164,0.204,1,"Cntnap1","Excitatory neurons"
0.00238384047768174,-0.255030966737901,0.373,0.415,1,"Lgr4","Excitatory neurons"
0.00239454159274942,-0.279599664226629,0.153,0.19,1,"Ddx23","Excitatory neurons"
0.00240469381002422,-0.30258080835817,0.16,0.196,1,"Nelfa","Excitatory neurons"
0.00240774166298812,-0.402109420378885,0.099,0.129,1,"Tmem47","Excitatory neurons"
0.00241433540720726,-0.25095049380752,0.32,0.359,1,"Mfap3l","Excitatory neurons"
0.00243990151241025,-0.301985825014401,0.344,0.385,1,"Spon1","Excitatory neurons"
0.00245742566088534,-0.305414933099055,0.158,0.195,1,"Srsf9","Excitatory neurons"
0.00246365398472088,-0.314624046451716,0.075,0.102,1,"Cisd1","Excitatory neurons"
0.00248233044985326,0.329959201301936,0.163,0.131,1,"Rgs4","Excitatory neurons"
0.00249618471536864,-0.258293718241622,0.172,0.213,1,"Idh3a","Excitatory neurons"
0.00253888550117321,-0.307157740394728,0.154,0.19,1,"4930598N05Rik","Excitatory neurons"
0.00255089033003142,-0.327542505892924,0.088,0.117,1,"Rbm48","Excitatory neurons"
0.00255895975572496,-0.494179036113319,0.076,0.103,1,"Rbm8a","Excitatory neurons"
0.00256710048166058,-0.341899413833011,0.175,0.214,1,"Dnajc16","Excitatory neurons"
0.00257869648621617,-0.276075690420867,0.151,0.19,1,"Gga1","Excitatory neurons"
0.0026253788644738,-0.317678761948319,0.076,0.103,1,"Eef1aknmt","Excitatory neurons"
0.00263361065794138,-0.323334174336431,0.139,0.176,1,"Lin54","Excitatory neurons"
0.0026365858721068,-0.366034573392701,0.138,0.172,1,"Tbc1d31","Excitatory neurons"
0.00264573508632564,-0.308906603668507,0.075,0.101,1,"Hpcal1","Excitatory neurons"
0.00272867134964684,-0.262781848555639,0.191,0.233,1,"Nsun6","Excitatory neurons"
0.00275661817421277,-0.318023072879436,0.161,0.2,1,"Pdia6","Excitatory neurons"
0.00277292191594119,-0.323083885657153,0.116,0.148,1,"Dus4l","Excitatory neurons"
0.00278024139118903,-0.419557505398921,0.087,0.115,1,"Fam151b","Excitatory neurons"
0.00281006802306257,-0.284284672391156,0.077,0.105,1,"Itga6","Excitatory neurons"
0.00281514458463955,-0.37625253726535,0.194,0.229,1,"Nup35","Excitatory neurons"
0.00282315809581129,-0.284176662800411,0.089,0.119,1,"Grip2","Excitatory neurons"
0.00282338012528675,-0.289304442537273,0.264,0.305,1,"Smarcd1","Excitatory neurons"
0.00282564394517199,-0.351425310607143,0.119,0.152,1,"Phf21b","Excitatory neurons"
0.00282806679577552,0.458242236979472,0.141,0.112,1,"Dtwd2","Excitatory neurons"
0.0028303376376663,0.399450742885371,0.112,0.085,1,"Gm35835","Excitatory neurons"
0.00283252696053631,-0.53276468027604,0.129,0.162,1,"Scg2","Excitatory neurons"
0.00283555598251101,0.286141406871785,0.164,0.133,1,"Acsl5","Excitatory neurons"
0.00291902751434951,-0.340676679673628,0.098,0.128,1,"Aldh4a1","Excitatory neurons"
0.00295579003824815,0.455684179014272,0.117,0.088,1,"9330179D12Rik","Excitatory neurons"
0.00299100735940789,0.341295928841336,0.284,0.254,1,"Ppfia3","Excitatory neurons"
0.00299280171863434,-0.30956158762997,0.098,0.128,1,"Mcl1","Excitatory neurons"
0.00300719891135274,-0.270021033758565,0.121,0.155,1,"Mynn","Excitatory neurons"
0.00303964940526033,-0.372528556825227,0.094,0.124,1,"Atp5g2","Excitatory neurons"
0.00305185694204599,0.530811313308095,0.125,0.097,1,"Hnmt","Excitatory neurons"
0.00307923107354427,-0.298526811123925,0.133,0.167,1,"Alkbh5","Excitatory neurons"
0.00309566477226054,-0.320817898962845,0.142,0.176,1,"Med20","Excitatory neurons"
0.00311613542328569,-0.26877590909021,0.118,0.149,1,"1700087I21Rik","Excitatory neurons"
0.00312125147195533,-0.352936520354894,0.118,0.152,1,"Tmbim4","Excitatory neurons"
0.00314683018529662,-0.299028210638383,0.223,0.263,1,"Pacsin2","Excitatory neurons"
0.00316747668372345,-0.284977067146621,0.106,0.138,1,"Idh3g","Excitatory neurons"
0.00316753312752719,-0.339909847723659,0.133,0.167,1,"4933407K13Rik","Excitatory neurons"
0.00318055894029767,0.307324747526212,0.28,0.244,1,"Lias","Excitatory neurons"
0.00320601046336054,-0.33334328476252,0.261,0.306,1,"Arf4","Excitatory neurons"
0.00320867722094106,-0.341312093569156,0.085,0.113,1,"Olfr1564","Excitatory neurons"
0.00320909283169363,-0.26178041928802,0.237,0.282,1,"Trmt6","Excitatory neurons"
0.00321052509987718,-0.277700240231582,0.184,0.221,1,"A330015K06Rik","Excitatory neurons"
0.00322022994206357,-0.343404601653897,0.216,0.261,1,"Nfe2l1","Excitatory neurons"
0.0032477062090171,-0.314951069121987,0.112,0.144,1,"Tmed5","Excitatory neurons"
0.00327367634877711,-0.289740492230438,0.15,0.185,1,"Abraxas2","Excitatory neurons"
0.00331334300873424,-0.418932794674817,0.083,0.111,1,"Ercc3","Excitatory neurons"
0.00332231295503823,0.428275517644119,0.226,0.196,1,"Sema7a","Excitatory neurons"
0.0033347653642618,-0.347416288652749,0.113,0.144,1,"Bcl7c","Excitatory neurons"
0.00338755220227377,-0.329737837998379,0.1,0.13,1,"Slc6a8","Excitatory neurons"
0.00341182816812045,0.295151652131914,0.34,0.308,1,"Pgr","Excitatory neurons"
0.00341494641739912,-0.369271289947188,0.076,0.102,1,"Prmt1","Excitatory neurons"
0.00341676815129137,-0.40104285670877,0.136,0.169,1,"Knop1","Excitatory neurons"
0.00342013238098,0.501781447700163,0.132,0.104,1,"Gm5136","Excitatory neurons"
0.00343770762711949,-0.27071191161824,0.138,0.174,1,"Patz1","Excitatory neurons"
0.00344584695075362,-0.389564651228311,0.085,0.113,1,"Prdm4","Excitatory neurons"
0.00344892951385385,0.303531848670712,0.32,0.287,1,"Lrrc4","Excitatory neurons"
0.00348016399780395,-0.43502977829946,0.084,0.112,1,"Rpl23a","Excitatory neurons"
0.0035021114237915,-0.279319319238681,0.277,0.322,1,"Smarcb1","Excitatory neurons"
0.00353693452122918,-0.275730680613465,0.177,0.214,1,"Nono","Excitatory neurons"
0.00357083188926209,-0.278108809507154,0.164,0.2,1,"Aacs","Excitatory neurons"
0.00360373979637566,-0.254982644082457,0.194,0.233,1,"Mok","Excitatory neurons"
0.00362863422269439,0.574815248890932,0.132,0.105,1,"Arsg","Excitatory neurons"
0.00364369012525537,-0.27646409996582,0.372,0.412,1,"Galnt7","Excitatory neurons"
0.00366631743303268,0.366453448714564,0.16,0.13,1,"Mei1","Excitatory neurons"
0.00367519153407375,-0.269426109593598,0.122,0.155,1,"Ubxn6","Excitatory neurons"
0.00368126288190887,-0.26094533941146,0.139,0.175,1,"Arhgap1","Excitatory neurons"
0.00370593985932377,-0.280852034027954,0.394,0.437,1,"Hmgcr","Excitatory neurons"
0.00374199765357586,-0.287655740367117,0.143,0.179,1,"Tmem151a","Excitatory neurons"
0.00377457554683735,0.274345754842454,0.409,0.384,1,"Inpp5b","Excitatory neurons"
0.00380352644229126,-0.261431966989094,0.114,0.145,1,"Phyhip","Excitatory neurons"
0.00380784916557388,-0.255837888412282,0.328,0.371,1,"Zfp329","Excitatory neurons"
0.00381242717373443,-0.275702700513307,0.216,0.256,1,"Zfp672","Excitatory neurons"
0.00382514990260922,-0.420224934158923,0.111,0.142,1,"Zfp24","Excitatory neurons"
0.00384145037209944,-0.359836651827404,0.085,0.113,1,"Rtraf","Excitatory neurons"
0.00385172881726401,0.271112890152001,0.372,0.345,1,"Cspg5","Excitatory neurons"
0.00385688791394316,-0.374845683126507,0.075,0.102,1,"Park7","Excitatory neurons"
0.0038930153561271,-0.389093433519183,0.121,0.153,1,"Dusp8","Excitatory neurons"
0.0039263741067248,-0.274153221804236,0.403,0.439,1,"Glce","Excitatory neurons"
0.00393466187226764,-0.303366812792007,0.173,0.211,1,"Hspa5","Excitatory neurons"
0.00393745378683461,-0.2937543465305,0.15,0.187,1,"Slc25a32","Excitatory neurons"
0.00401088505891596,-0.254923534456135,0.158,0.195,1,"Orai2","Excitatory neurons"
0.00401094262109988,-0.305160930025161,0.197,0.235,1,"Gps2","Excitatory neurons"
0.00406685817603428,0.436711571877377,0.169,0.141,1,"Ints14","Excitatory neurons"
0.00409720349899008,-0.260133856568002,0.079,0.106,1,"Cnnm4","Excitatory neurons"
0.00410181808162623,-0.327705757987828,0.084,0.111,1,"Tex261","Excitatory neurons"
0.00412623595286898,-0.396013721621705,0.097,0.127,1,"Gm12743","Excitatory neurons"
0.00420096006075061,-0.284973531288714,0.219,0.259,1,"Ccdc92","Excitatory neurons"
0.0042064150159585,0.522243294578864,0.104,0.079,1,"Dennd3","Excitatory neurons"
0.00421047889988368,0.28176996119999,0.331,0.3,1,"Plppr2","Excitatory neurons"
0.00424665538921507,0.308247749246429,0.36,0.33,1,"Etfa","Excitatory neurons"
0.00429043842032282,0.340521861417967,0.111,0.085,1,"4932441J04Rik","Excitatory neurons"
0.00430860557090077,-0.283788455223679,0.098,0.127,1,"Gskip","Excitatory neurons"
0.00433550813867066,-0.335450962626069,0.133,0.166,1,"Skp1a","Excitatory neurons"
0.00434519441698213,-0.404655421371179,0.805,0.8,1,"Ptpn4","Excitatory neurons"
0.00438083886150803,-0.265221446267098,0.323,0.367,1,"Samd4","Excitatory neurons"
0.00439124994236222,0.343972381037838,0.3,0.27,1,"Gm41361","Excitatory neurons"
0.00441242142676744,-0.411416783860286,0.085,0.111,1,"Mrpl9","Excitatory neurons"
0.00441416475770109,-0.292315469782874,0.075,0.101,1,"Katnb1","Excitatory neurons"
0.00443528371302437,-0.277405710681661,0.184,0.222,1,"Gclm","Excitatory neurons"
0.00444564338354682,-0.353772442038461,0.075,0.101,1,"Tubd1","Excitatory neurons"
0.00446067292034187,-0.261731032305522,0.171,0.209,1,"Prkx","Excitatory neurons"
0.00447832237807561,-0.427254776560804,0.077,0.104,1,"C230037L18Rik","Excitatory neurons"
0.00448114903992651,-0.263514702492333,0.209,0.249,1,"Eno1","Excitatory neurons"
0.00449934458344515,-0.294358997436436,0.093,0.121,1,"Gm9962","Excitatory neurons"
0.00450243586198604,0.472011377518481,0.115,0.09,1,"Ptpn21","Excitatory neurons"
0.00453164349090668,-0.280817983738397,0.081,0.107,1,"Rpl37a","Excitatory neurons"
0.00457378359992109,0.42467074721529,0.143,0.114,1,"Brca2","Excitatory neurons"
0.00457559780890158,-0.278914547308814,0.123,0.155,1,"Paf1","Excitatory neurons"
0.0045756051797981,-0.36272633351396,0.158,0.193,1,"Epb41l5","Excitatory neurons"
0.00461970958188761,-0.326314021424421,0.106,0.137,1,"Trnau1ap","Excitatory neurons"
0.00462793830406199,-0.262573399105799,0.219,0.256,1,"Fam204a","Excitatory neurons"
0.00462943278675087,-0.326986528937901,0.075,0.101,1,"1700109K24Rik","Excitatory neurons"
0.00463028342452706,0.564319997929281,0.1,0.076,1,"B4galt1","Excitatory neurons"
0.0046468650142773,-0.296418910824531,0.101,0.13,1,"Nicn1","Excitatory neurons"
0.00469851483309596,0.269332404087558,0.184,0.151,1,"Tmem132a","Excitatory neurons"
0.0047316730316375,-0.330773063178865,0.194,0.232,1,"Gde1","Excitatory neurons"
0.00474506415671362,-0.285895956490095,0.095,0.123,1,"Cog1","Excitatory neurons"
0.00474940132107617,-0.34859387887222,0.125,0.155,1,"9430015G10Rik","Excitatory neurons"
0.00475235944037544,-0.310592964077691,0.156,0.191,1,"B3galt2","Excitatory neurons"
0.00475826302294429,0.258021561637277,0.306,0.278,1,"Hdac7","Excitatory neurons"
0.0047834470722269,-0.313836597981469,0.258,0.298,1,"Ssr1","Excitatory neurons"
0.00483350326203862,-0.3015107355199,0.114,0.144,1,"Tmem168","Excitatory neurons"
0.00483988596610332,-0.250675173051073,0.255,0.295,1,"Prkab2","Excitatory neurons"
0.0048635851110293,-0.293225481433525,0.13,0.163,1,"Zfp866","Excitatory neurons"
0.00488188341768443,0.295242881820335,0.251,0.219,1,"Rtn4r","Excitatory neurons"
0.00492656037753971,-0.312194164529891,0.082,0.109,1,"Atp5j","Excitatory neurons"
0.00493923173040162,-0.272045300689068,0.244,0.288,1,"Atp5f1","Excitatory neurons"
0.00501940311335832,-0.251543595046291,0.148,0.184,1,"Aida","Excitatory neurons"
0.00502794080184894,-0.289668469605959,0.11,0.141,1,"Vps37c","Excitatory neurons"
0.00508281024132104,-0.3503488605361,0.098,0.127,1,"Mak16","Excitatory neurons"
0.00510517683490306,-0.36784728417163,0.179,0.215,1,"Dusp14","Excitatory neurons"
0.00512511324097177,-0.345087366494406,0.106,0.135,1,"Ubfd1","Excitatory neurons"
0.00517349724327345,-0.403771889646463,0.087,0.113,1,"Camk1g","Excitatory neurons"
0.00518917863369985,0.264578717505383,0.345,0.316,1,"Slc17a5","Excitatory neurons"
0.00525406273736269,-0.446748798034994,0.079,0.104,1,"Ndufb4","Excitatory neurons"
0.00544006525890858,-0.307451069967041,0.092,0.119,1,"Asns","Excitatory neurons"
0.00544712190380171,-0.38220909587507,0.08,0.105,1,"Sh2b1","Excitatory neurons"
0.00546854707359555,-0.339045349595697,0.164,0.198,1,"1500011B03Rik","Excitatory neurons"
0.00550688351202747,-0.426691437799082,0.153,0.183,1,"Fat1","Excitatory neurons"
0.0055349942052554,-0.295537318949326,0.109,0.138,1,"Elk1","Excitatory neurons"
0.00554408653610849,0.382233414500348,0.192,0.162,1,"Anks6","Excitatory neurons"
0.00563459629911646,-0.324457869574813,0.086,0.112,1,"Ldb3","Excitatory neurons"
0.00567030811126693,-0.33955600741697,0.091,0.118,1,"Acrbp","Excitatory neurons"
0.00567205647578044,-0.487092041084344,0.104,0.132,1,"AI597479","Excitatory neurons"
0.00574427951775167,-0.281428483532691,0.198,0.234,1,"Csad","Excitatory neurons"
0.00579456646778465,-0.250122845430901,0.397,0.443,1,"Ctnnal1","Excitatory neurons"
0.00588418993102224,-0.315548211953393,0.169,0.204,1,"Mtmr4","Excitatory neurons"
0.00591502626205481,-0.36077933128942,0.076,0.101,1,"Zfp281","Excitatory neurons"
0.00596695392742758,0.295047683494977,0.251,0.221,1,"Gm16835","Excitatory neurons"
0.00599729962371788,-0.380416648711191,0.156,0.191,1,"Zfp68","Excitatory neurons"
0.00603824818151321,-0.334420428159891,0.106,0.134,1,"Pnmal2","Excitatory neurons"
